SUOMEN_HAKSUOMEN_YHD SUOMEN_HA2 SUOMEN_J_L	SAAMEN_HAKSAAMEN_YHD  SAAMEN_TAI  SAAMEN_RIN  ESIMERKIT JA MUITA HAKUSANAAN LIITTYVIÄ SANOJA  	SAAMEN_HAK	SUOMEN_HAK	SAAMEN_RIN	ESIMERKIT JA MUITA HAKUSANAAN LIITTYVIÄ SANOJA	SAAMEN_YHD	SUOMEN_YHD	SAAMEN_TAI	SUOMEN_HA2	SUOMEN_J_L
nauraminen  	poVustem,    povvâstem    	poVustem,	nauraminen	povvâstem						
naurattaa  	povvâstuttiđ  povvâsti'tám      	povvâstuttiđ	naurattaa					povvâsti'tám		
naureskella  	povvâstâllâđ  povvâstâlâm,  ruá'hásâddâđ ruá'hásâdâm    	povvâstâllâđ	naureskella	ruá'hásâddâđ ruá'hásâdâm				povvâstâlâm,		
nauris  	naavrâs  navrâs      	naavrâs	nauris					navrâs		
nauru  	poVustem,    povvâstem    	poVustem,	nauru	povvâstem						
naurulokki  Larus ridibundus	kappeerpäiski  -pääiski      	kappeer	nauru			päiski	lokki	-pääiski		Larus ridibundus
naurunpurskahdus  	käämmin        	käämmin	naurun				purskahdus			
naurunremakka  	reeččân        	reeččân	naurun				remakka			
nauttia  	na'vdâšiđ  naavdâš      	na'vdâšiđ	nauttia					naavdâš		
navetta  	naavit        	naavit	navetta							
navigoida  	navigistiđ  navigi'stám      	navigistiđ	navigoida					navigi'stám		
navigointi  	navigistem        	navigistem	navigointi							
negatiivi  	negatiiv        	negatiiv	negatiivi							
negatiivinen  	negatiivlâš  negatiivlii      	negatiivlâš	negatiivinen					negatiivlii		
neidonkorento  	myer'sseečuáimáš  -čuái'máá      	myer'ssee	neidon			čuáimáš	korento	-čuái'máá		
neilikka  	neilikka        	neilikka	neilikka							
neitokurki  Anthropoides virgo	nieidâkuor'gâ  -kuorgâ      	nieidâ	neito			kuor'gâ	kurki	-kuorgâ		Anthropoides virgo
neitoperhonen  Nymphalis io	niei'diipiäi'vááloddááš  -loddáá      	niei'dii	neito			piäi'vááloddááš	perhonen	-loddáá		Nymphalis io
nelikulmio  	neeljičieVâg  -čievvâg      	neelji	neli			čieVâg	kulmio	-čievvâg		
neliveto  	neljikiäSu  -kiäsu      	nelji	neli			kiäSu	veto	-kiäsu		
neliö  	ne'ljihâš  ne'ljiháá      	ne'ljihâš	neliö					ne'ljiháá		
neliöjuuri  	ne'ljihâšruotâs  -ruot'tâs      	ne'ljihâš	neliö			ruotâs	juuri	-ruot'tâs		
neljä  	nelji  neelji;  (ihmistä, neljän ihmisen joukko) neeljis niäl'jás;  (neljä kertaa, neljästi) neljii  	nelji	neljä	(ihmistä, neljän ihmisen joukko) neeljis niäl'jás;	(neljä kertaa, neljästi) neljii			neelji;		
neljäkymmentä  	neljilov  neeljilov      	nelji	neljä			lov	kymmentä	neeljilov		
neljännes  	niä'ljádâs        	niä'ljádâs	neljännes							
neljännestunti  	varttâ  vaartâ      	varttâ	neljännes				tunti	vaartâ		
neljäs  	niäljád        	niäljád	neljäs							
neljäsosanuotti  	niä'ljádâsnuot'tâ  -nuotâ      	niä'ljádâs	neljäs			nuot'tâ	osanuotti	-nuotâ		
neljäsosatauko  (mus.)	niä'ljádâspotkâ  -poođhâ      	niä'ljádâs	neljäs			potkâ	osatauko	-poođhâ		(mus.)
neljästi  	neljii        	neljii	neljästi							
neljätoista  	neljinubáloh  -nubálov      	nelji	neljä			nubáloh	toista	-nubálov		
nelonen  	niäljáš  niäl'jáá      	niäljáš	nelonen					niäl'jáá		
nenä  (kasvoissa)	njuNe  njune;    (nenä valuu, on nuha) njuneh kolgeh; (nenä on tukossa) njuneh láá toppum; (nenänpää) njuNekeeči -keeJi; (sierain) njuNeräigi -rääigi; (nenästä, nenää pitkin) njuunij mield; (nuha rohduttaa nenän) nuárvui káská njuunijd; (terävä nenä) čuhânjuNe -njune; (kyömynenä) škuál'mi- ~škuám'minjuNe -njune, škuáŋ'kkinjuNe -njune; (kyömynenä haukkumanimenä) šnyek'ki šnyehi; (lättänenä) teškinjuNe -njune; (nykerönenä) kovvârisnjuNe -njune; (nappinenä) puál'lunjuNe -njune; (isonenäinen) njunnáá # -s; (kulkea kyömynenäisenä) škuáŋkkuđ škuáŋkum  	njuNe	nenä		(nenä valuu, on nuha) njuneh kolgeh; (nenä on tukossa) njuneh láá toppum; (nenänpää) njuNekeeči -keeJi; (sierain) njuNeräigi -rääigi; (nenästä, nenää pitkin) njuunij mield; (nuha rohduttaa nenän) nuárvui káská njuunijd; (terävä nenä) čuhânjuNe -njune; (kyömynenä) škuál'mi- ~škuám'minjuNe -njune, škuáŋ'kkinjuNe -njune; (kyömynenä haukkumanimenä) šnyek'ki šnyehi; (lättänenä) teškinjuNe -njune; (nykerönenä) kovvârisnjuNe -njune; (nappinenä) puál'lunjuNe -njune; (isonenäinen) njunnáá # -s; (kulkea kyömynenäisenä) škuáŋkkuđ škuáŋkum			njune;		(kasvoissa)
nenä  (vaaran loiveneva jatke)	seeibuš  seibuš;  (harvinaisena) njuNe njune    	seeibuš	nenä	(harvinaisena) njuNe njune				seibuš;		(vaaran loiveneva jatke)
nenäontelo  	njuNevuov'dâ  -vuovdâ      	njuNe	nenä			vuov'dâ	ontelo	-vuovdâ		
nenäsaivartaja  (porolla)	njuNepuárui  -porruu;    (nenäsaivartajan toukka) staavlâ stavluu  	njuNe	nenä		(nenäsaivartajan toukka) staavlâ stavluu	puárui	saivartaja	-porruu;		(porolla)
nenätysten  	o'htânnjuunij~-njunij,    njunáluVâi    	o'htân	nenätysten	njunáluVâi		njuunij~-njunij,				
neonvalo  	neončuoVâ  -čuovâ      	neon	neon			čuoVâ	valo	-čuovâ		
neste  	ko'lgos  kolgos      	ko'lgos	neste					kolgos		
neula  	nááLu  náálu,  äimi ääimi, nevli neevli;  (särmäneula, nahkaneula) šordeäimi -ääimi; (nuppineula) riäv'nu riävnu; (parsinneula) čuálgui čuol'guu; (purjeneula) lá'vástâh lá'vástuv; (neulan kärki) äiminjuNe -njune; (neulansilmä) äimišalme -ša'lme, šalme ša'lme; (isosilmäinen, neulasta) šalmaa # -s; (pujottaa lanka neulansilmään) šo'lmâštiđ šoolmâšt  	nááLu	neula	äimi ääimi, nevli neevli;	(särmäneula, nahkaneula) šordeäimi -ääimi; (nuppineula) riäv'nu riävnu; (parsinneula) čuálgui čuol'guu; (purjeneula) lá'vástâh lá'vástuv; (neulan kärki) äiminjuNe -njune; (neulansilmä) äimišalme -ša'lme, šalme ša'lme; (isosilmäinen, neulasta) šalmaa # -s; (pujottaa lanka neulansilmään) šo'lmâštiđ šoolmâšt			náálu,		
neulajää  	päNijieŊâ  -jieŋâ,  äimijieŊâ -jieŋâ    	päNi	neula	äimijieŊâ -jieŋâ		jieŊâ	jää	-jieŋâ,		
neulakota  	äimikuáti  -kuáđi,  äimiskerkkâ -skeerhâ    	äimi	neula	äimiskerkkâ -skeerhâ		kuáti	kota	-kuáđi,		
neulalaakeri  	nevlilaager        	nevli	neula			laager	laakeri			
neulanen  	kuác'cee        	kuác'cee	neulanen							
neulansilmä  	äimišalme  -ša'lme;    (pujottaa lanka neulansilmään) šo'lmâštiđ šoolmâšt  	äimi	neulan		(pujottaa lanka neulansilmään) šo'lmâštiđ šoolmâšt	šalme	silmä	-ša'lme;		
neulasmainen  	kuác'ceelágán        	kuác'cee	neulasmainen			lágán				
neule  	kođos  kođđoos      	kođos	neule					kođđoos		
neulepuikot  (mon.)	kođđeemsäägih  (mon.)      	kođđeem	neule			säägih	puikot	(mon.)		(mon.)
neuloa  	(esim. sukkaa) kođđeeđ  ko'đám koĐá;  (ommella) kuárruđ kuárum~kuá'rum; (neuloa, kuroa verkonreikä umpeen uusia silmiä luomatta) meeđđiđ miä'đám    	(esim. sukkaa) kođđeeđ	neuloa	(ommella) kuárruđ kuárum~kuá'rum; (neuloa, kuroa verkonreikä umpeen uusia silmiä luomatta) meeđđiđ miä'đám				ko'đám koĐá;		
neulottava  	ko'Đámâš~ko'Đámuš        	ko'Đámâš~ko'Đámuš	neulottava							
neuroosi  	nevroos~neuroos        	nevroos~neuroos	neuroosi							
neutraali  	neutraal        	neutraal	neutraali							
neutralisoida  	neutralistiđ        	neutralistiđ	neutralisoida							
neutralisointi  	neutralistem        	neutralistem	neutralisointi							
neutroni  	neutroon        	neutroon	neutroni							
neuvo  	niäv'vu  niäVu,  raavâ ravvuu, rääĐi rääđi; (erit. jhk ohjaava) povvâdâs    	niäv'vu	neuvo	raavâ ravvuu, rääĐi rääđi; (erit. jhk ohjaava) povvâdâs				niäVu,		
neuvoa  	ravviđ  ravviim rävvee,  rađđiđ rađđiim räđđee; (osoittaa, ohjata jhk) povvâdiđ povvâd; (kuvailla jk sijainti) va'ldâttâllâđ va'ldâttâlâm    	ravviđ	neuvoa	rađđiđ rađđiim räđđee; (osoittaa, ohjata jhk) povvâdiđ povvâd; (kuvailla jk sijainti) va'ldâttâllâđ va'ldâttâlâm				ravviim rävvee,		
neuvokas  	ráđđáá  # -s      	ráđđáá	neuvokas					# -s		
neuvola  	ravviittâh  ravviittuv,  rađđiittâh rađđiittuv    	ravviittâh	neuvola	rađđiittâh rađđiittuv				ravviittuv,		
neuvonantaja  	raavâadeleijee        	raavâ	neuvon			adeleijee	antaja			
neuvonta  	ravvim,    ravvimpalvâlus, ravviittâs    	ravvim,	neuvonta	ravvimpalvâlus, ravviittâs						
neuvosto  	rääĐi  rääđi      	rääĐi	neuvosto					rääđi		
neuvotella  	ráđádâllâđ  ráđádâlâm;  (sopia jstak) räđidiđ rääđđid; (pohtia yhdessä) tuMediđ tummeed; (kiivaaseen sävyyn, kinastella) sánádâllâđ sánádâlâm    	ráđádâllâđ	neuvotella	(sopia jstak) räđidiđ rääđđid; (pohtia yhdessä) tuMediđ tummeed; (kiivaaseen sävyyn, kinastella) sánádâllâđ sánádâlâm				ráđádâlâm;		
neuvoton  	räđittem  # räđittes ~ räđittemes;    (tulla neuvottomaksi) räđittuđ räđittuum räđittuVá; (joutua neuvottomaksi epämiellyttävässä tilanteessa) nälittuđ nälittuum nälittuVá  	räđittem	neuvoton		(tulla neuvottomaksi) räđittuđ räđittuum räđittuVá; (joutua neuvottomaksi epämiellyttävässä tilanteessa) nälittuđ nälittuum nälittuVá			# räđittes ~ räđittemes;		
neva  	suáNju  suánju      	suáNju	neva					suánju		
nielaista  	njie'lâstiđ  njielâst      	njie'lâstiđ	nielaista					njielâst		
niellä  	njiellâđ  njielâm njiäLá      	njiellâđ	niellä					njielâm njiäLá		
nielu  	(anat.) čudâräigi  -rääigi;  (anat. ja myös esim. rysän) njiäLu njiälu; (putouksen) njie'lâttâh njie'lâttuv    	(anat.) čudâ	nielu	(anat. ja myös esim. rysän) njiäLu njiälu; (putouksen) njie'lâttâh njie'lâttuv		räigi		-rääigi;		
nielurisat  (mon.)	njiä'Luráávsáh  (mon.)      	njiä'Lu	nielu			ráávsáh	risat	(mon.)		(mon.)
niemeke  	nja'rgâstâh  nja'rgâstuv      	nja'rgâstâh	niemeke					nja'rgâstuv		
niemi  	njargâ  njaargâ;  (korkea) noppe nope    	njargâ	niemi	(korkea) noppe nope				njaargâ;		
nieriä  Salvelinus alpinus	rávdu  ráávdu      	rávdu	nieriä					ráávdu		Salvelinus alpinus
nietoksinen  	skálváá  # -s      	skálváá	nietoksinen					# -s		
nietos  	skälvi  skäälvi      	skälvi	nietos					skäälvi		
nietostaa  	skalvâđ  skálvá      	skalvâđ	nietostaa					skálvá		
nihkeä  	sappeed  # sapedis      	sappeed	nihkeä					# sapedis		
niiata  	no'đhâstiđ  noođhâst,  lozzâniđ ložžân    	no'đhâstiđ	niiata	lozzâniđ ložžân				noođhâst,		
niin  	naa,    nuuvt, te, jite;  (niinhän) tehân; (niin kuin) tego, tegu; (niin vain) sätinááLá  	naa,	niin	nuuvt, te, jite;	(niinhän) tehân; (niin kuin) tego, tegu; (niin vain) sätinááLá					
niisi  (kangaspuissa t. tiuhtatyössä)	äävild,    nijsâ niijsâ    	äävild,	niisi	nijsâ niijsâ						(kangaspuissa t. tiuhtatyössä)
niiskuttaa  	snuđgeđ  snu'đgám;  (pidemmän aikaa) snuđgođ snu'đgom    	snuđgeđ	niiskuttaa	(pidemmän aikaa) snuđgođ snu'đgom				snu'đgám;		
niistää  	nissoođ  nisom;    (turistaa nenäänsä, puhallella nenän kautta) šnurroođ šnurom  	nissoođ	niistää		(turistaa nenäänsä, puhallella nenän kautta) šnurroođ šnurom			nisom;		
niitata  	tuorrâđ  tuorâm tuáRá      	tuorrâđ	niitata					tuorâm tuáRá		
niitti  	tuorrâmnävli  -näävli      	tuorrâm	niitti			nävli		-näävli		
niittokone  	nijttemmaašin        	nijttem	niitto			maašin	kone			
niitty  	nijtto  niijto      	nijtto	niitty					niijto		
niittykirvinen  Anthus pratensis	nijttocivkkee        	nijtto	niitty			civkkee	kirvinen			Anthus pratensis
niittyleinikki  Ranunculus acris	fi'skisrääSi~-rääsi  -rääsi,  vi'skisrääSi~-rääsi -rääsi    	fi'skis	niitty	vi'skisrääSi~-rääsi -rääsi		rääSi~-rääsi	leinikki	-rääsi,		Ranunculus acris
niittymaarianheinä  Hirochloe hirta	haJâsyei'ni  -syeini      	haJâ	niitty			syei'ni	maarianheinä	-syeini		Hirochloe hirta
niittynurmikka  Poa pratensis	jurbâsyei'ni  -syeini,  kied'disyei'ni -syeini    	jurbâ	niitty	kied'disyei'ni -syeini		syei'ni	nurmikka	-syeini,		Poa pratensis
niittynätkelmä  Lathyrus pratensis	nijttosaappâl        	nijtto	niitty			saappâl	nätkelmä			Lathyrus pratensis
niittysuohaukka  Circus pygargus	nijttojeggivälli  -vääLi      	nijtto	niitty			jeggivälli	suohaukka	-vääLi		Circus pygargus
niittysuolaheinä  Rumex acetosa (ssp. acetosa)	sälttisyei'ni  -syeini      	sältti	niitty			syei'ni	suolaheinä	-syeini		Rumex acetosa (ssp. acetosa)
niittyvahakas  Camarophyllus pratensis	nijttokässih        	nijtto	niitty			kässih	vahakas			Camarophyllus pratensis
niittyvilla  	ullorääSi~-rääsi  -rääsi      	ullo	niitty			rääSi~-rääsi	villa	-rääsi		
niittää  	nijtteđ  niijtám;  (jään päältä) čerediđ čeereed; (kortetta) rokkâđ roohâm;  (tehdää heinää, heinätöitä) laijiđ laijiim läijee  	nijtteđ	niittää	(jään päältä) čerediđ čeereed; (kortetta) rokkâđ roohâm;	(tehdää heinää, heinätöitä) laijiđ laijiim läijee			niijtám;		
nikama  	lođâstähti  -täävti      	lođâs	nikama			tähti		-täävti		
nikka  	njihânjâš  njihânjáá  ~ njihinjâš njihinjáá    	njihânjâš	nikka	~ njihinjâš njihinjáá				njihânjáá		
nikkari  	snikkár~šnikkár        	snikkár~šnikkár	nikkari							
nikkaroida  	šnikkáruššâđ        	šnikkáruššâđ	nikkaroida							
nikkeli  	nikkel        	nikkel	nikkeli							
nikotella  	njihânjistiđ  njihânji'stám,  njihinjistiđ njihinji'stám    	njihânjistiđ	nikotella	njihinjistiđ njihinji'stám				njihânji'stám,		
nikotiini  	nikotiin        	nikotiin	nikotiini							
nila  	(lehtipuun) njaLe  njale;  (havupuun) kuolmâs kuol'mâs    	(lehtipuun) njaLe	nila	(havupuun) kuolmâs kuol'mâs				njale;		
niliaitta  	njollâ  njoolâ      	njollâ	nili				aitta	njoolâ		
niljakas  	njulččel        	njulččel	niljakas							
nilkka  	jyel'giruotâs  -ruot'tâs;  (esim. porolla) puás'ki puáski    	jyel'gi	nilkka	(esim. porolla) puás'ki puáski		ruotâs		-ruot'tâs;		
nilkkaluu  	puál'lutähti  -täävti      	puál'lu	nilkka			tähti	luu	-täävti		
nilkuttaa  	čiŋkkođ  čiŋ'kom čiŋkko      	čiŋkkođ	nilkuttaa					čiŋ'kom čiŋkko		
nilottaa  (kiskoa nilaa)	(lehtipuun) njaldeđ  nja'ldam;  (havupuun) occoođ osom    	(lehtipuun) njaldeđ	nilottaa	(havupuun) occoođ osom				nja'ldam;		(kiskoa nilaa)
nilottua  (nila irtoaa)	njaLaniđ  njallaan      	njaLaniđ	nilottua					njallaan		(nila irtoaa)
nilviäinen  	šlied'dâellee        	šlied'dâ	nilviäinen			ellee				
nimetä  	nabdeđ  na'bdam      	nabdeđ	nimetä					na'bdam		
nimetön  (ei nimeä)	nomâttem  # nomâttes      	nomâttem	nimetön					# nomâttes		(ei nimeä)
nimetön  (sormi)	uá'rbášnjâš,    uá'rbišmâš, uármušm, uárbâš    	uá'rbášnjâš,	nimetön	uá'rbišmâš, uármušm, uárbâš						(sormi)
nimi  	nommâ  noomâ;    (olla nimeltään, tulla kutsutuksi) kuččuđ kuččuum koččoo; (kutsua nimellä) kočodiđ koččood  	nommâ	nimi		(olla nimeltään, tulla kutsutuksi) kuččuđ kuččuum koččoo; (kutsua nimellä) kočodiđ koččood			noomâ;		
nimilappu  (omistajanmerkki)	kilgool~kilgoor        	kilgool~kilgoor	nimi				lappu			(omistajanmerkki)
nimiloppu  (urosporo 7. vuodellaan)	nommâloppâ  -loopâ      	nommâ	nimi			loppâ	loppu	-loopâ		(urosporo 7. vuodellaan)
-niminen  	-nommâsâš  -nommâsii      	-nommâsâš	-niminen					-nommâsii		
nimismies  	komserjâs        	komserjâs	nimis				mies			
nimitellä  	(kutsua jllak tavalla) na'bdastâllâđ  na'bdastâlâm  ~ no'bdâstâllâđ no'bdâstâlâm; (haukkua jkta) piä'lháttâllâđ piä'lháttâlâm; (pilkata jkta) pilkkediđ    	(kutsua jllak tavalla) na'bdastâllâđ	nimitellä	~ no'bdâstâllâđ no'bdâstâlâm; (haukkua jkta) piä'lháttâllâđ piä'lháttâlâm; (pilkata jkta) pilkkediđ				na'bdastâlâm		
nimittäin  	nomâlâs        	nomâlâs	nimittäin							
nimittäjä  (matem.)	nomâtteijee        	nomâtteijee	nimittäjä							(matem.)
nimittää  	(kutsua jksk) koččođ  kočom,  nabdeđ na'bdam; (olla nimeltään) kuččuđ kuččuum koččoo; (esim. virkaan) nomâttiđ noomât; (jkta sukulaiseksi) hiä'imustiđ hiäimust; (jkta varkaaksi) suá'Lágittiđ~suál'lágittiđ suá'Lági'tám, suol'lâgittiđ suol'lâgi'tám;  (tulla nimitetyksi, kutsutuksi jksk) nobduđ nobduum nabdoo  	(kutsua jksk) koččođ	nimittää	nabdeđ na'bdam; (olla nimeltään) kuččuđ kuččuum koččoo; (esim. virkaan) nomâttiđ noomât; (jkta sukulaiseksi) hiä'imustiđ hiäimust; (jkta varkaaksi) suá'Lágittiđ~suál'lágittiđ suá'Lági'tám, suol'lâgittiđ suol'lâgi'tám;	(tulla nimitetyksi, kutsutuksi jksk) nobduđ nobduum nabdoo			kočom,		
nimitys  	(jk asian t. esineen) nomâttâs;    (esim. virkaan nimittäminen) nomâttem    	(jk asian t. esineen) nomâttâs;	nimitys	(esim. virkaan nimittäminen) nomâttem						
nipin  napin	het-het        	het-het	nipin							napin
nipistellä  	cápcuđ  cáápcum,  cipcođ ci'pcom    	cápcuđ	nipistellä	cipcođ ci'pcom				cáápcum,		
nipistin  	cápcum        	cápcum	nipistin							
nipistää  	cipciđ  cipciim,  capciđ capciim; (vähän t. nopeasti) capciistiđ capcist    	cipciđ	nipistää	capciđ capciim; (vähän t. nopeasti) capciistiđ capcist				cipciim,		
nippu  	haŋkkâ  haaŋkâ,  sparro spaRo; (m. kimppu t. vyyhti) kiäs'tu kiästu; (m. puntti) punttâ puuntâ; (m. käärö, mytty) kie'mârdâs;  (avainnippu) čoovdâkiäs'tu -kiästu  	haŋkkâ	nippu	sparro spaRo; (m. kimppu t. vyyhti) kiäs'tu kiästu; (m. puntti) punttâ puuntâ; (m. käärö, mytty) kie'mârdâs;	(avainnippu) čoovdâkiäs'tu -kiästu			haaŋkâ,		
niputtaa  	haŋkkiđ  haŋkkiim häŋkkee,   sparrodiđ sparrod, kiäs'tudiđ kiäs'tud    	haŋkkiđ	niputtaa	sparrodiđ sparrod, kiäs'tudiđ kiäs'tud				haŋkkiim häŋkkee, 		
nirppanokka  	snirppenjuNe  -njune,  snarve sna'rve    	snirppe	nirppa	snarve sna'rve		njuNe	nokka	-njune,		
nirso  	ranttu  raantu # ranttuus ~ ra'ntus,  tolcce to'lce # to'lces; (raskaana olevasta naisesta, jolla ei ole ruokahalua esim. pahoinvoinnin takia) vyesvis vuás'vá     	ranttu	nirso	tolcce to'lce # to'lces; (raskaana olevasta naisesta, jolla ei ole ruokahalua esim. pahoinvoinnin takia) vyesvis vuás'vá 				raantu # ranttuus ~ ra'ntus,		
nirsoilla  	ra'ntustâllâđ  ra'ntustâlâm ra'ntustâl;  (raskaana olevasta naisesta, jolla ei ole ruokahalua esim. pahoinvoinnin takia) vyesvistiđ vyesvist, leđe vyesvistmin    	ra'ntustâllâđ	nirsoilla	(raskaana olevasta naisesta, jolla ei ole ruokahalua esim. pahoinvoinnin takia) vyesvistiđ vyesvist, leđe vyesvistmin				ra'ntustâlâm ra'ntustâl;		
niska  	niske  ni'ske;  (ulkopuolelta) niek'ki niehi; (joen) lusme lu'sme; (kosken) uái'vi uáivi    	niske	niska	(ulkopuolelta) niek'ki niehi; (joen) lusme lu'sme; (kosken) uái'vi uáivi				ni'ske;		
niskahihna  (pangassa t. riimussa)	rävđi  räävđi      	rävđi	niska				hihna	räävđi		(pangassa t. riimussa)
niskajänne  (poron)	tooŋâl  tooŋŋâl      	tooŋâl	niska				jänne	tooŋŋâl		(poron)
niskakuoppa  	kazzer-~kazerräigi  -rääigi      	kazzer-~kazer	niska			räigi	kuoppa	-rääigi		
niskanikama  (porolla)	keeđhiloođâs  -lođđâs;    (ensimmäinen niskanikama) syeb'birâstähti -täävti  	keeđhi	niska		(ensimmäinen niskanikama) syeb'birâstähti -täävti	loođâs	nikama	-lođđâs;		(porolla)
niskantyvi  	niek'kimaadâ  -madduu      	niek'ki	niskan			maadâ	tyvi	-madduu		
niskaparru  	ni'skes  niská      	ni'skes	niska				parru	niská		
niskoitella  	ceggiistâllâđ  ceggiistâlâm      	ceggiistâllâđ	niskoitella					ceggiistâlâm		
niskuri  	škážžár        	škážžár	niskuri							
nisä  	njižže  njiže,  njamma njaMa    	njižže	nisä	njamma njaMa				njiže,		
nisäkäs  	njomâtteijee        	njomâtteijee	nisäkäs							
nitistää  	cimostiđ  cimmoost;  (erit. täitä sormenpäillä t. kynsillä) muá'culiđ    	cimostiđ	nitistää	(erit. täitä sormenpäillä t. kynsillä) muá'culiđ				cimmoost;		
nitoa  	njađđeeđ  njađam      	njađđeeđ	nitoa					njađam		
nitoja  	njađđee        	njađđee	nitoja							
nitraatti  	nitraat        	nitraat	nitraatti							
nitriitti  	nitriit        	nitriit	nitriitti							
nitro  	nitro        	nitro	nitro							
niuhottaa  	kye'cistiđ  kyeccist      	kye'cistiđ	niuhottaa					kyeccist		
niukasti  	vääniht        	vääniht	niukasti							
niukin naukin  	het-het        	het-het	niukin 				naukin			
niukka  	väänis  váánnás # väNi~vaNâ      	väänis	niukka					váánnás # väNi~vaNâ		
niukkaravinteinen  	väniravâdâhlâš  -ravâdâhlii      	väni	niukka			ravâdâhlâš	ravinteinen	-ravâdâhlii		
niukkuus  	(puute) väNivuotâ  väNivuođâ,  vääNi vääni; (vähäisyys) uccáávuotâ uccáávuođâ    	(puute) väNivuotâ	niukkuus	vääNi vääni; (vähäisyys) uccáávuotâ uccáávuođâ				väNivuođâ,		
niva  	njaVe  njave,  njeeRi njere    	njaVe	niva	njeeRi njere				njave,		
nivel  	loođâs  lođđâs      	loođâs	nivel					lođđâs		
nivelkierukka  	lođâskevli  -keevli      	lođâs	nivel			kevli	kierukka	-keevli		
nivelontelo  	lođâsvuov'dâ  -vuovdâ      	lođâs	nivel			vuov'dâ	ontelo	-vuovdâ		
nivelside  	lođâsčoonâs  -čonnâs      	lođâs	nivel			čoonâs	side	-čonnâs		
nivottaa  	naveldiđ  naaveeld      	naveldiđ	nivottaa					naaveeld		
nivottua  	naValiđ  navvaal      	naValiđ	nivottua					navvaal		
no  	na,    no    	na,	no	no						
noeta  	kiep'tiđ  kiäptám      	kiep'tiđ	noeta					kiäptám		
noin  	(tuolla tavalla) nyevt ~ nye'vt;    (viitatessa puhuteltavaan t. hänen sanomaansa) nievt ~ nie'vt; (arviolta) suulân    	(tuolla tavalla) nyevt ~ nye'vt;	noin	(viitatessa puhuteltavaan t. hänen sanomaansa) nievt ~ nie'vt; (arviolta) suulân						
noita  	nuái'di  nuáidi;  (vähäisempi) lääVi läävi    	nuái'di	noita	(vähäisempi) lääVi läävi				nuáidi;		
noita-akka  	nuái'diákku  -ááhu;  (staalon vaimo, syöjätär) aččinjkálgu -káálgu    	nuái'di	noita	(staalon vaimo, syöjätär) aččinjkálgu -káálgu		ákku	-akka	-ááhu;		
noitakonsti  	nuái'dikonstâ  -koonstâ      	nuái'di	noita			konstâ	konsti	-koonstâ		
noitarumpu  	nuái'dirumbu  -ru'mbu      	nuái'di	noita			rumbu	rumpu	-ru'mbu		
noitua  	(tehdä noitakonsteja) nuái'duđ  nuáidum,  nuá'idástâllâđ nuá'idástâlâm; (jklle jtak pahaa t. ikävää) uskiđ uskiim uskee; (kiroilla) korottiđ karrood, kaRodiđ karrood, kiä'čádâllâđ kiä'čádâlâm, ciä'hudiđ; (kerran) kečidiđ keeččid;  (kiroilla vähän) ciä'hustiđ    	(tehdä noitakonsteja) nuái'duđ	noitua	nuá'idástâllâđ nuá'idástâlâm; (jklle jtak pahaa t. ikävää) uskiđ uskiim uskee; (kiroilla) korottiđ karrood, kaRodiđ karrood, kiä'čádâllâđ kiä'čádâlâm, ciä'hudiđ; (kerran) kečidiđ keeččid;  (kiroilla vähän) ciä'hustiđ				nuáidum,		
noituus  	nuái'divuotâ  nuái'divuođâ      	nuái'divuotâ	noituus					nuái'divuođâ		
noja  (esim. tuolin)	mie'igâstâh  mie'igâstuv      	mie'igâstâh	noja					mie'igâstuv		(esim. tuolin)
nojailla  	mie'igâdiđ  mieigâd      	mie'igâdiđ	nojailla					mieigâd		
nojapuut  (mon.)	mie'igâsmuorah  (mon.)      	mie'igâs	noja			muorah	puut	(mon.)		(mon.)
nojata  	miei'gâđ  mieigâm      	miei'gâđ	nojata					mieigâm		
nokakkain  	o'htânnjuunij~-njunij,    njunáluVâi    	o'htân	nokakkain	njunáluVâi		njuunij~-njunij,				
nokeentua  	kiep'tuđ  kiep'tuum      	kiep'tuđ	nokeentua					kiep'tuum		
noki  	kiepâ  kievâ;  (irtonainen) koJo kojo    	kiepâ	noki	(irtonainen) koJo kojo				kievâ;		
nokikana  Fulica atra	kie'pâkääNi  -kääni ~ -käne      	kie'pâ	noki			kääNi	kana	-kääni ~ -käne		Fulica atra
nokiliitäjä  Puffinus griseus	kie'pâsodâsteijee        	kie'pâ	noki			sodâsteijee	liitäjä			Puffinus griseus
nokinen  	kiep'pii  # -s      	kiep'pii	nokinen					# -s		
nokirousku  Lactarius lignyotus	kie'pâruáv'sku  -ruávsku      	kie'pâ	noki			ruáv'sku	rousku	-ruávsku		Lactarius lignyotus
nokisara  Carex misandra	kie'pâluhtee        	kie'pâ	noki			luhtee	sara			Carex misandra
nokisiipilokki  Larus atricilla	kie'pâsuá'Jákaijuu        	kie'pâ	noki			suá'Jákaijuu	siipilokki			Larus atricilla
nokitatti  Leccinum variicolor	kie'pâtatti  -taati      	kie'pâ	noki			tatti	tatti	-taati		Leccinum variicolor
